condition	mean_nuclear_wapl_fluorescence	normalised_wapl_fluorescence	figure_panel	mean_nuclear_sororin_fluorescence	normalised_sororin_fluorescence	mean_nuclear_smc4_fluorescence	normalised_smc4_fluorescence	mean_nuclear_nipbl_fluorescence	normalised_nipbl_fluorescence	mean_halo-tmr_fluorescence
smc4-aid_minus_auxin			Fig. EV3d			43.2859231185707	1.232815			
smc4-aid_minus_auxin			Fig. EV3d			35.2302054326696	0.967387			
smc4-aid_minus_auxin			Fig. EV3d			34.0788928438612	0.929453			
smc4-aid_minus_auxin			Fig. EV3d			36.5883821051975	1.012138			
smc4-aid_minus_auxin			Fig. EV3d			31.7731387650318	0.853481			
smc4-aid_minus_auxin			Fig. EV3d			32.1651162790698	0.866396			
smc4-aid_minus_auxin			Fig. EV3d			41.5221438222489	1.1747			
smc4-aid_minus_auxin			Fig. EV3d			49.4228081971526	1.435018			
smc4-aid_minus_auxin			Fig. EV3d			36.0443012119286	0.994211			
smc4-aid_minus_auxin			Fig. EV3d			51.4904744525547	1.503146			
smc4-aid_minus_auxin			Fig. EV3d			46.2745826105811	1.331288			
smc4-aid_minus_auxin			Fig. EV3d			43.60155532423	1.243214			
smc4-aid_minus_auxin			Fig. EV3d			46.8955575259119	1.351748			
smc4-aid_minus_auxin			Fig. EV3d			51.1383832890822	1.491545			
smc4-aid_minus_auxin			Fig. EV3d			41.1082560518694	1.161063			
smc4-aid_minus_auxin			Fig. EV3d			56.2711758062492	1.660665			
smc4-aid_minus_auxin			Fig. EV3d			47.954957077933	1.386654			
smc4-aid_minus_auxin			Fig. EV3d			40.958842814106	1.15614			
smc4-aid_minus_auxin			Fig. EV3d			54.7557973196808	1.610735			
smc4-aid_minus_auxin			Fig. EV3d			42.1267793978086	1.194622			
smc4-aid_minus_auxin			Fig. EV3d			43.264594514504	1.232112			
smc4-aid_minus_auxin			Fig. EV3d			45.1183181643379	1.29319			
smc4-aid_minus_auxin			Fig. EV3d			40.7012968824403	1.147654			
smc4-aid_minus_auxin			Fig. EV3d			35.2232245728434	0.967157			
smc4-aid_minus_auxin			Fig. EV3d			44.1741230701228	1.26208			
smc4-aid_minus_auxin			Fig. EV3d			42.8975005481254	1.220016			
smc4-aid_minus_auxin			Fig. EV3d			37.951367669256	1.057047			
smc4-aid_minus_auxin			Fig. EV3d			31.9943834077646	0.86077			
smc4-aid_minus_auxin			Fig. EV3d			41.9309017805859	1.188168			
smc4-aid_minus_auxin			Fig. EV3d			41.158424425179	1.162716			
smc4-aid_minus_auxin			Fig. EV3d			37.0641621389763	1.027814			
smc4-aid_minus_auxin			Fig. EV3d			48.9885921148698	1.420711			
smc4-aid_minus_auxin			Fig. EV3d			49.3063018902607	1.43118			
smc4-aid_minus_auxin			Fig. EV3d			44.0334201388889	1.257444			
smc4-aid_minus_auxin			Fig. EV3d			58.7296731059556	1.74167			
smc4-aid_minus_auxin			Fig. EV3d			46.9121065074033	1.352293			
smc4-aid_minus_auxin			Fig. EV3d			46.8505527025851	1.350265			
smc4-aid_minus_auxin			Fig. EV3d			44.7242563215798	1.280206			
smc4-aid_minus_auxin			Fig. EV3d			46.2321722964678	1.32989			
smc4-aid_minus_auxin			Fig. EV3d			47.4269279931828	1.369256			
smc4-aid_minus_auxin			Fig. EV3d			43.1540440691384	1.228469			
smc4-aid_minus_auxin			Fig. EV3d			37.2170083428961	1.03285			
smc4-aid_minus_auxin			Fig. EV3d			42.4417025542871	1.204998			
smc4-aid_minus_auxin			Fig. EV3d			44.7474394407413	1.28097			
smc4-aid_minus_auxin			Fig. EV3d			46.9617819139836	1.35393			
smc4-aid_minus_auxin			Fig. EV3d			42.4371857952722	1.20485			
smc4-aid_minus_auxin			Fig. EV3d			43.9454396965067	1.254545			
smc4-aid_minus_auxin			Fig. EV3d			40.8945925505767	1.154023			
smc4-aid_minus_auxin			Fig. EV3d			46.2697477010139	1.331128			
smc4-aid_minus_auxin			Fig. EV3d			49.1657153322548	1.426547			
smc4-aid_minus_auxin			Fig. EV3d			28.9899261382866	0.761777			
smc4-aid_minus_auxin			Fig. EV3d			40.3303290839016	1.135431			
smc4-aid_minus_auxin			Fig. EV3d			44.096521840965	1.259523			
smc4-aid_minus_auxin			Fig. EV3d			42.5257038451956	1.207766			
smc4-aid_minus_auxin			Fig. EV3d			30.3569672723767	0.806819			
smc4-aid_minus_auxin			Fig. EV3d			35.6679875011321	0.981812			
smc4-aid_minus_auxin			Fig. EV3d			30.4871931587474	0.81111			
smc4-aid_minus_auxin			Fig. EV3d			33.0424029055906	0.895302			
smc4-aid_minus_auxin			Fig. EV3d			32.9309938619877	0.891631			
smc4-aid_minus_auxin			Fig. EV3d			34.0089101591378	0.927147			
smc4-aid_minus_auxin			Fig. EV3d			31.6825888927163	0.850497			
smc4-aid_minus_auxin			Fig. EV3d			15.0859631406211	0.303656			
smc4-aid_minus_auxin			Fig. EV3d			26.7756617830212	0.688819			
smc4-aid_minus_auxin			Fig. EV3d			26.4766010420029	0.678965			
smc4-aid_minus_auxin			Fig. EV3d			19.6318944431047	0.45344			
smc4-aid_minus_auxin			Fig. EV3d			47.0966784722887	1.358375			
smc4-aid_minus_auxin			Fig. EV3d			49.6475324675325	1.442423			
smc4-aid_minus_auxin			Fig. EV3d			43.2604345052214	1.231975			
smc4-aid_minus_auxin			Fig. EV3d			35.2540745497355	0.968174			
smc4-aid_minus_auxin			Fig. EV3d			41.5058874836459	1.174164			
smc4-aid_minus_auxin			Fig. EV3d			27.9026794420655	0.725953			
smc4-aid_minus_auxin			Fig. EV3d			40.7636229490918	1.149708			
smc4-aid_minus_auxin			Fig. EV3d			39.6521955260978	1.113087			
smc4-aid_minus_auxin			Fig. EV3d			37.5131578947368	1.042608			
smc4-aid_minus_auxin			Fig. EV3d			38.004168866902	1.058786			
smc4-aid_minus_auxin			Fig. EV3d			31.5065108430093	0.844696			
smc4-aid_minus_auxin			Fig. EV3d			36.8673972285035	1.021331			
smc4-aid_minus_auxin			Fig. EV3d			34.1426343474928	0.931553			
smc4-aid_minus_auxin			Fig. EV3d			43.8434945207862	1.251186			
smc4-aid_minus_auxin			Fig. EV3d			32.6942518023081	0.88383			
smc4-aid_minus_auxin			Fig. EV3d			36.6696664902065	1.014816			
smc4-aid_minus_auxin			Fig. EV3d			30.40473094733	0.808393			
smc4-aid_minus_auxin			Fig. EV3d			38.2185155459399	1.065849			
smc4-aid_minus_auxin			Fig. EV3d			32.8669288757784	0.88952			
smc4-aid_minus_auxin			Fig. EV3d			29.9127961178974	0.792184			
smc4-aid_minus_auxin			Fig. EV3d			44.4293169322524	1.270488			
smc4-aid_minus_auxin			Fig. EV3d			34.4140717772793	0.940497			
smc4-aid_minus_auxin			Fig. EV3d			39.9510915792458	1.122935			
smc4-aid_minus_auxin			Fig. EV3d			35.5189705271897	0.976902			
smc4-aid_minus_auxin			Fig. EV3d			49.5934358621875	1.44064			
smc4-aid_minus_auxin			Fig. EV3d			43.5464856036777	1.2414			
smc4-aid_minus_auxin			Fig. EV3d			33.6784590526405	0.916259			
smc4-aid_minus_auxin			Fig. EV3d			40.101796203864	1.127901			
smc4-aid_minus_auxin			Fig. EV3d			36.7965909377443	1.018998			
smc4-aid_minus_auxin			Fig. EV3d			37.6816164977563	1.048159			
smc4-aid_minus_auxin			Fig. EV3d			41.3431190932211	1.168801			
smc4-aid_minus_auxin			Fig. EV3d			40.9349476571123	1.155352			
smc4-aid_minus_auxin			Fig. EV3d			33.3714135644409	0.906142			
smc4-aid_minus_auxin			Fig. EV3d			29.5927852163329	0.78164			
smc4-aid_minus_auxin			Fig. EV3d			35.2272148336838	0.967289			
smc4-aid_minus_auxin			Fig. EV3d			35.6556813522975	0.981406			
smc4-aid_minus_auxin			Fig. EV3d			33.9743634705759	0.926009			
smc4-aid_minus_auxin			Fig. EV3d			33.991359428293	0.926569			
smc4-aid_minus_auxin			Fig. EV3d			34.9732420872541	0.958921			
smc4-aid_minus_auxin			Fig. EV3d			29.7050388307956	0.785339			
smc4-aid_minus_auxin			Fig. EV3d			26.9621532757354	0.694964			
smc4-aid_minus_auxin			Fig. EV3d			30.7320059050157	0.819176			
smc4-aid_minus_auxin			Fig. EV3d			31.0219039595619	0.828728			
smc4-aid_minus_auxin			Fig. EV3d			28.3454169221337	0.740541			
smc4-aid_minus_auxin			Fig. EV3d			43.0576630276329	1.225294			
smc4-aid_minus_auxin			Fig. EV3d			37.8755087165158	1.054547			
smc4-aid_minus_auxin			Fig. EV3d			34.0760114953663	0.929358			
smc4-aid_minus_auxin			Fig. EV3d			37.5017687972179	1.042233			
smc4-aid_minus_auxin			Fig. EV3d			42.3589470982879	1.202272			
smc4-aid_minus_auxin			Fig. EV3d			40.182791999266	1.13057			
smc4-aid_minus_auxin			Fig. EV3d			38.2154958816045	1.065749			
smc4-aid_minus_auxin			Fig. EV3d			37.3233611340412	1.036355			
smc4-aid_minus_auxin			Fig. EV3d			35.6246321587565	0.980383			
smc4-aid_minus_auxin			Fig. EV3d			40.0926876472568	1.127601			
smc4-aid_minus_auxin			Fig. EV3d			36.2837282564032	1.0021			
smc4-aid_minus_auxin			Fig. EV3d			33.6672449774962	0.915889			
smc4-aid_minus_auxin			Fig. EV3d			36.5852426577796	1.012034			
smc4-aid_minus_auxin			Fig. EV3d			37.1627585677553	1.031063			
smc4-aid_minus_auxin			Fig. EV3d			36.0160779251262	0.993281			
smc4-aid_minus_auxin			Fig. EV3d			34.8666804954661	0.95541			
smc4-aid_minus_auxin			Fig. EV3d			32.0588623285646	0.862895			
smc4-aid_minus_auxin			Fig. EV3d			34.5534881484687	0.94509			
smc4-aid_minus_auxin			Fig. EV3d			35.1349851027129	0.96425			
smc4-aid_minus_auxin			Fig. EV3d			41.47072	1.173006			
smc4-aid_minus_auxin			Fig. EV3d			32.0726654089745	0.86335			
smc4-aid_minus_auxin			Fig. EV3d			34.3705828710388	0.939064			
smc4-aid_minus_auxin			Fig. EV3d			43.9363360323887	1.254245			
smc4-aid_minus_auxin			Fig. EV3d			38.5654519461603	1.07728			
smc4-aid_minus_auxin			Fig. EV3d			39.2364023265711	1.099387			
smc4-aid_minus_auxin			Fig. EV3d			22.9872717441038	0.563996			
smc4-aid_minus_auxin			Fig. EV3d			32.1535150280183	0.866014			
smc4-aid_minus_auxin			Fig. EV3d			34.9566613653046	0.958374			
smc4-aid_minus_auxin			Fig. EV3d			34.1957951803246	0.933305			
smc4-aid_minus_auxin			Fig. EV3d			27.0525978533668	0.697944			
smc4-aid_minus_auxin			Fig. EV3d			52.5913685177741	1.539419			
smc4-aid_minus_auxin			Fig. EV3d			33.435030785018	0.908238			
smc4-aid_minus_auxin			Fig. EV3d			33.8590993110402	0.922211			
smc4-aid_minus_auxin			Fig. EV3d			34.1890705471639	0.933083			
smc4-aid_minus_auxin			Fig. EV3d			34.0126749324822	0.927271			
smc4-aid_minus_auxin			Fig. EV3d			34.07186481031	0.929221			
smc4-aid_minus_auxin			Fig. EV3d			32.9753266564966	0.893091			
smc4-aid_minus_auxin			Fig. EV3d			36.5182491729776	1.009827			
smc4-aid_minus_auxin			Fig. EV3d			31.4438495017753	0.842631			
smc4-aid_minus_auxin			Fig. EV3d			33.366176656951	0.90597			
smc4-aid_minus_auxin			Fig. EV3d			30.3383737776168	0.806207			
smc4-aid_minus_auxin			Fig. EV3d			27.2679136503533	0.705038			
smc4-aid_minus_auxin			Fig. EV3d			32.1181665852126	0.864849			
smc4-aid_minus_auxin			Fig. EV3d			41.8569456030837	1.185731			
smc4-aid_minus_auxin			Fig. EV3d			52.3831611893584	1.532559			
smc4-aid_minus_auxin			Fig. EV3d			35.798512846124	0.986112			
smc4-aid_minus_auxin			Fig. EV3d			40.5577644791561	1.142925			
smc4-aid_minus_auxin			Fig. EV3d			41.7580572204003	1.182473			
smc4-aid_minus_auxin			Fig. EV3d			38.2853254979408	1.06805			
smc4-aid_minus_auxin			Fig. EV3d			45.6125553868559	1.309475			
smc4-aid_minus_auxin			Fig. EV3d			40.5897201563091	1.143978			
smc4-aid_minus_auxin			Fig. EV3d			40.3011288257884	1.134469			
smc4-aid_minus_auxin			Fig. EV3d			35.5931499587702	0.979346			
smc4-aid_minus_auxin			Fig. EV3d			44.7958478836486	1.282565			
smc4-aid_minus_auxin			Fig. EV3d			37.7951194712761	1.051898			
smc4-aid_minus_auxin			Fig. EV3d			35.5517568007578	0.977982			
smc4-aid_minus_auxin			Fig. EV3d			40.9101302177732	1.154535			
smc4-aid_minus_auxin			Fig. EV3d			35.3333832410041	0.970787			
smc4-aid_minus_auxin			Fig. EV3d			35.5833129434793	0.979022			
smc4-aid_minus_auxin			Fig. EV3d			53.0403222667653	1.554212			
smc4-aid_minus_auxin			Fig. EV3d			37.1190543534625	1.029623			
smc4-aid_minus_auxin			Fig. EV3d			38.7798929340945	1.084346			
smc4-aid_minus_auxin			Fig. EV3d			39.0008057018903	1.091625			
smc4-aid_minus_auxin			Fig. EV3d			39.0934460116732	1.094677			
smc4-aid_minus_auxin			Fig. EV3d			38.2260514413016	1.066097			
smc4-aid_minus_auxin			Fig. EV3d			34.2484795613161	0.935041			
smc4-aid_minus_auxin			Fig. EV3d			35.7193424170616	0.983504			
smc4-aid_minus_auxin			Fig. EV3d			33.1538424005855	0.898973			
smc4-aid_minus_auxin			Fig. EV3d			35.0390736060654	0.96109			
smc4-aid_minus_auxin			Fig. EV3d			37.9260326287227	1.056212			
smc4-aid_minus_auxin			Fig. EV3d			40.5776955785253	1.143581			
smc4-aid_minus_auxin			Fig. EV3d			34.7251643423235	0.950747			
smc4-aid_minus_auxin			Fig. EV3d			38.9025490555657	1.088387			
smc4-aid_minus_auxin			Fig. EV3d			34.3064398943197	0.93695			
smc4-aid_minus_auxin			Fig. EV3d			45.639708946373	1.310369			
smc4-aid_minus_auxin			Fig. EV3d			37.402211069896	1.038953			
smc4-aid_minus_auxin			Fig. EV3d			36.4844624764841	1.008714			
smc4-aid_minus_auxin			Fig. EV3d			36.8883473263087	1.022021			
smc4-aid_minus_auxin			Fig. EV3d			36.0108912898647	0.99311			
smc4-aid_minus_auxin			Fig. EV3d			38.7194526553522	1.082354			
smc4-aid_minus_auxin			Fig. EV3d			45.9254430522632	1.319784			
smc4-aid_minus_auxin			Fig. EV3d			37.4183746054328	1.039485			
smc4-aid_minus_auxin			Fig. EV3d			35.1337403146279	0.964209			
smc4-aid_minus_auxin			Fig. EV3d			40.4201358341838	1.13839			
smc4-aid_minus_auxin			Fig. EV3d			45.3738005840634	1.301608			
smc4-aid_minus_auxin			Fig. EV3d			36.3233456100748	1.003405			
smc4-aid_minus_auxin			Fig. EV3d			42.3936542252178	1.203415			
smc4-aid_minus_auxin			Fig. EV3d			35.1120704935052	0.963495			
smc4-aid_minus_auxin			Fig. EV3d			37.4346240480532	1.040021			
smc4-aid_minus_auxin			Fig. EV3d			31.3803766105055	0.84054			
smc4-aid_minus_auxin			Fig. EV3d			34.0777323335606	0.929415			
smc4-aid_minus_auxin			Fig. EV3d			27.3718981724762	0.708465			
smc4-aid_minus_auxin			Fig. EV3d			38.1205231047339	1.06262			
smc4-aid_minus_auxin			Fig. EV3d			26.2934154695568	0.67293			
smc4-aid_minus_auxin			Fig. EV3d			35.7360482250502	0.984054			
smc4-aid_minus_auxin			Fig. EV3d			35.0313066989221	0.960834			
smc4-aid_minus_auxin			Fig. EV3d			34.019634177539	0.9275			
smc4-aid_minus_auxin			Fig. EV3d			36.0219406468823	0.993474			
smc4-aid_minus_auxin			Fig. EV3d			40.4578394472221	1.139632			
smc4-aid_minus_auxin			Fig. EV3d			40.3391160424202	1.13572			
smc4-aid_minus_auxin			Fig. EV3d			41.2388055053871	1.165364			
smc4-aid_minus_auxin			Fig. EV3d			40.3617658239878	1.136467			
smc4-aid_minus_auxin			Fig. EV3d			36.7129663225253	1.016243			
smc4-aid_minus_auxin			Fig. EV3d			41.3441835454382	1.168836			
smc4-aid_minus_auxin			Fig. EV3d			39.9116010273973	1.121634			
smc4-aid_minus_auxin			Fig. EV3d			41.3666794674859	1.169578			
smc4-aid_minus_auxin			Fig. EV3d			40.0261928013393	1.12541			
smc4-aid_minus_auxin			Fig. EV3d			43.8140433898757	1.250216			
smc4-aid_minus_auxin			Fig. EV3d			35.4036026096134	0.973101			
smc4-aid_minus_auxin			Fig. EV3d			46.4890692381409	1.338355			
smc4-aid_minus_auxin			Fig. EV3d			49.6025960877897	1.440942			
smc4-aid_minus_auxin			Fig. EV3d			49.8423834158324	1.448843			
smc4-aid_minus_auxin			Fig. EV3d			35.6611346010356	0.981586			
smc4-aid_minus_auxin			Fig. EV3d			46.8856483582993	1.351422			
smc4-aid_minus_auxin			Fig. EV3d			42.3486781250672	1.201933			
smc4-aid_minus_auxin			Fig. EV3d			36.0935202468477	0.995833			
smc4-aid_minus_auxin			Fig. EV3d			40.857477243173	1.1528			
smc4-aid_minus_auxin			Fig. EV3d			38.4746532920425	1.074288			
smc4-aid_minus_auxin			Fig. EV3d			34.1425168161435	0.931549			
smc4-aid_minus_auxin			Fig. EV3d			35.959723245291	0.991424			
smc4-aid_minus_auxin			Fig. EV3d			30.4390334735366	0.809523			
smc4-aid_minus_auxin			Fig. EV3d			43.7930218628332	1.249523			
smc4-aid_minus_auxin			Fig. EV3d			41.3638704621155	1.169485			
smc4-aid_minus_auxin			Fig. EV3d			36.741337445859	1.017178			
smc4-aid_minus_auxin			Fig. EV3d			42.7668539325843	1.215712			
smc4-aid_minus_auxin			Fig. EV3d			30.1335133310834	0.799457			
smc4-aid_minus_auxin			Fig. EV3d			46.1340132615741	1.326656			
smc4-aid_minus_auxin			Fig. EV3d			44.6743802721308	1.278563			
smc4-aid_minus_auxin			Fig. EV3d			49.4554079696395	1.436093			
smc4-aid_minus_auxin			Fig. EV3d			37.0602350636631	1.027685			
smc4-aid_minus_auxin			Fig. EV3d			46.0989079954814	1.325499			
smc4-aid_minus_auxin			Fig. EV3d			36.4545811151583	1.007729			
smc4-aid_minus_auxin			Fig. EV3d			31.0985596807941	0.831254			
smc4-aid_minus_auxin			Fig. EV3d			45.780087044279	1.314995			
smc4-aid_minus_auxin			Fig. EV3d			39.3387079739482	1.102758			
smc4-aid_minus_auxin			Fig. EV3d			30.8324170160126	0.822485			
smc4-aid_minus_auxin			Fig. EV3d			38.7612618545838	1.083732			
smc4-aid_minus_auxin			Fig. EV3d			26.0424004649811	0.664659			
smc4-aid_minus_auxin			Fig. EV3d			35.0191891501948	0.960435			
smc4-aid_minus_auxin			Fig. EV3d			39.6265573968792	1.112242			
smc4-aid_minus_auxin			Fig. EV3d			34.024431873598	0.927658			
smc4-aid_minus_auxin			Fig. EV3d			36.2317772831301	1.000388			
smc4-aid_minus_auxin			Fig. EV3d			32.575724855029	0.879925			
smc4-aid_minus_auxin			Fig. EV3d			40.2842570972103	1.133913			
smc4-aid_minus_auxin			Fig. EV3d			37.788391915391	1.051677			
smc4-aid_minus_auxin			Fig. EV3d			39.0279145118076	1.092518			
smc4-aid_minus_auxin			Fig. EV3d			43.6990802579857	1.246428			
smc4-aid_minus_auxin			Fig. EV3d			29.8313713013045	0.789502			
smc4-aid_minus_auxin			Fig. EV3d			37.4102896094747	1.039219			
smc4-aid_minus_auxin			Fig. EV3d			34.4122520843043	0.940437			
smc4-aid_minus_auxin			Fig. EV3d			33.8164899325978	0.920807			
smc4-aid_minus_auxin			Fig. EV3d			30.7401947097038	0.819446			
smc4-aid_minus_auxin			Fig. EV3d			28.0925167133923	0.732208			
smc4-aid_minus_auxin			Fig. EV3d			32.3966466116319	0.874025			
smc4-aid_minus_auxin			Fig. EV3d			31.4346500014951	0.842328			
smc4-aid_minus_auxin			Fig. EV3d			27.0175327113602	0.696789			
smc4-aid_minus_auxin			Fig. EV3d			22.8606996097932	0.559825			
smc4-aid_minus_auxin			Fig. EV3d			27.9429604697794	0.72728			
smc4-aid_minus_auxin			Fig. EV3d			23.4318989639265	0.578646			
smc4-aid_minus_auxin			Fig. EV3d			42.1585615936722	1.195669			
smc4-aid_minus_auxin			Fig. EV3d			34.4841360037261	0.942805			
smc4-aid_minus_auxin			Fig. EV3d			38.839553738944	1.086311			
smc4-aid_minus_auxin			Fig. EV3d			39.9622272143774	1.123302			
smc4-aid_minus_auxin			Fig. EV3d			37.1744356845229	1.031448			
smc4-aid_minus_auxin			Fig. EV3d			33.8984004463871	0.923506			
smc4-aid_minus_auxin			Fig. EV3d			35.7061119050236	0.983068			
smc4-aid_minus_auxin			Fig. EV3d			29.3026960469948	0.772082			
smc4-aid_minus_auxin			Fig. EV3d			38.869992040329	1.087314			
smc4-aid_minus_auxin			Fig. EV3d			30.1054377757871	0.798532			
smc4-aid_minus_auxin			Fig. EV3d			32.4719051390765	0.876504			
smc4-aid_minus_auxin			Fig. EV3d			29.6792289712145	0.784489			
smc4-aid_minus_auxin			Fig. EV3d			30.1886250366461	0.801273			
smc4-aid_minus_auxin			Fig. EV3d			26.461116105831	0.678455			
smc4-aid_minus_auxin			Fig. EV3d			25.7208863983698	0.654065			
smc4-aid_minus_auxin			Fig. EV3d			31.5022727995168	0.844556			
smc4-aid_minus_auxin			Fig. EV3d			27.0819801739342	0.698912			
smc4-aid_minus_auxin			Fig. EV3d			31.419180866031	0.841818			
smc4-aid_minus_auxin			Fig. EV3d			24.5325622970557	0.614911			
smc4-aid_minus_auxin			Fig. EV3d			20.4495324200283	0.48038			
smc4-aid_minus_auxin			Fig. EV3d			30.578356332756	0.814114			
smc4-aid_minus_auxin			Fig. EV3d			35.1950548926014	0.966229			
smc4-aid_minus_auxin			Fig. EV3d			50.5324371519884	1.471579			
smc4-aid_minus_auxin			Fig. EV3d			37.4193480235776	1.039517			
smc4-aid_minus_auxin			Fig. EV3d			46.1218038556168	1.326254			
smc4-aid_minus_auxin			Fig. EV3d			35.5672589111194	0.978493			
smc4-aid_minus_auxin			Fig. EV3d			24.3195051645448	0.607891			
smc4-aid_minus_auxin			Fig. EV3d			27.3490409736825	0.707711			
smc4-aid_minus_auxin			Fig. EV3d			29.0133396560967	0.762548			
smc4-aid_minus_auxin			Fig. EV3d			34.6276964560863	0.947535			
smc4-aid_minus_auxin			Fig. EV3d			32.5840423250161	0.880199			
smc4-aid_minus_auxin			Fig. EV3d			28.8877479397926	0.75841			
smc4-aid_minus_auxin			Fig. EV3d			24.358075879914	0.609162			
smc4-aid_minus_auxin			Fig. EV3d			23.9424917514248	0.595469			
smc4-aid_minus_auxin			Fig. EV3d			25.1086565275003	0.633893			
smc4-aid_minus_auxin			Fig. EV3d			25.0805342606496	0.632967			
smc4-aid_minus_auxin			Fig. EV3d			25.982334384858	0.66268			
smc4-aid_minus_auxin			Fig. EV3d			35.4348577104115	0.97413			
smc4-aid_minus_auxin			Fig. EV3d			31.5744812583668	0.846935			
smc4-aid_minus_auxin			Fig. EV3d			31.6356675856636	0.848951			
smc4-aid_minus_auxin			Fig. EV3d			34.8032779153402	0.953321			
smc4-aid_minus_auxin			Fig. EV3d			31.4732450773167	0.8436			
smc4-aid_minus_auxin			Fig. EV3d			30.5864569627612	0.814381			
smc4-aid_minus_auxin			Fig. EV3d			31.5601905239408	0.846464			
smc4-aid_minus_auxin			Fig. EV3d			31.2092522379019	0.834901			
smc4-aid_minus_auxin			Fig. EV3d			34.2738932195911	0.935878			
smc4-aid_minus_auxin			Fig. EV3d			23.0612333400792	0.566433			
smc4-aid_minus_auxin			Fig. EV3d			27.6609579876907	0.717989			
smc4-aid_minus_auxin			Fig. EV3d			26.3306901837588	0.674158			
smc4-aid_minus_auxin			Fig. EV3d			28.1218280364622	0.733174			
smc4-aid_minus_auxin			Fig. EV3d			33.6472871487638	0.915232			
smc4-aid_minus_auxin			Fig. EV3d			32.1252491142604	0.865082			
smc4-aid_minus_auxin			Fig. EV3d			36.7921932303955	1.018853			
smc4-aid_minus_auxin			Fig. EV3d			38.6168206947768	1.078973			
smc4-aid_minus_auxin			Fig. EV3d			33.979401115569	0.926175			
smc4-aid_minus_auxin			Fig. EV3d			33.6621220358831	0.915721			
smc4-aid_minus_auxin			Fig. EV3d			33.6490856937971	0.915291			
smc4-aid_minus_auxin			Fig. EV3d			32.6148642712817	0.881215			
smc4-aid_minus_auxin			Fig. EV3d			37.4079874706343	1.039143			
smc4-aid_minus_auxin			Fig. EV3d			28.5756093429049	0.748126			
smc4-aid_minus_auxin			Fig. EV3d			32.6215987701768	0.881437			
smc4-aid_minus_auxin			Fig. EV3d			27.3361002080518	0.707285			
smc4-aid_minus_auxin			Fig. EV3d			28.760281610075	0.75421			
smc4-aid_minus_auxin			Fig. EV3d			25.448935805012	0.645105			
smc4-aid_minus_auxin			Fig. EV3d			26.7914261625268	0.689339			
smc4-aid_minus_auxin			Fig. EV3d			22.5687392906603	0.550206			
smc4-aid_minus_auxin			Fig. EV3d			35.2704973573655	0.968715			
smc4-aid_minus_auxin			Fig. EV3d			31.1861357401296	0.83414			
smc4-aid_minus_auxin			Fig. EV3d			19.819901149889	0.459634			
smc4-aid_minus_auxin			Fig. EV3d			29.9874694376528	0.794645			
smc4-aid_minus_auxin			Fig. EV3d			33.9460246004138	0.925075			
smc4-aid_minus_auxin			Fig. EV3d			33.6956366825632	0.916825			
smc4-aid_minus_auxin			Fig. EV3d			28.0618407486716	0.731197			
smc4-aid_minus_auxin			Fig. EV3d			33.7043973220869	0.917114			
smc4-aid_minus_auxin			Fig. EV3d			32.3322843794631	0.871904			
smc4-aid_minus_auxin			Fig. EV3d			25.3791900338199	0.642807			
smc4-aid_minus_auxin			Fig. EV3d			26.9590195229974	0.694861			
smc4-aid_minus_auxin			Fig. EV3d			19.7898103220115	0.458643			
smc4-aid_minus_auxin			Fig. EV3d			22.3781461375446	0.543926			
smc4-aid_minus_auxin			Fig. EV3d			36.7508067284586	1.01749			
smc4-aid_minus_auxin			Fig. EV3d			38.6502504738695	1.080074			
smc4-aid_minus_auxin			Fig. EV3d			39.9486193451904	1.122854			
smc4-aid_minus_auxin			Fig. EV3d			39.1129590913346	1.09532			
smc4-aid_minus_auxin			Fig. EV3d			44.6978266561927	1.279335			
smc4-aid_minus_auxin			Fig. EV3d			43.2189816621147	1.230609			
smc4-aid_minus_auxin			Fig. EV3d			35.6484431083991	0.981168			
smc4-aid_minus_auxin			Fig. EV3d			35.9632414610869	0.99154			
smc4-aid_minus_auxin			Fig. EV3d			34.2243556889735	0.934246			
smc4-aid_minus_auxin			Fig. EV3d			35.6001562843398	0.979577			
smc4-aid_minus_auxin			Fig. EV3d			34.8768384671662	0.955744			
smc4-aid_minus_auxin			Fig. EV3d			34.9515061348668	0.958204			
smc4-aid_minus_auxin			Fig. EV3d			31.475736745389	0.843682			
smc4-aid_minus_auxin			Fig. EV3d			33.5540894128239	0.912161			
smc4-aid_minus_auxin			Fig. EV3d			32.703821885704	0.884146			
smc4-aid_minus_auxin			Fig. EV3d			30.7066409868838	0.818341			
smc4-aid_minus_auxin			Fig. EV3d			30.7415724358122	0.819492			
smc4-aid_minus_auxin			Fig. EV3d			36.4871319267331	1.008802			
smc4-aid_minus_auxin			Fig. EV3d			39.232309565688	1.099252			
smc4-aid_minus_auxin			Fig. EV3d			34.02421021553	0.927651			
smc4-aid_minus_auxin			Fig. EV3d			35.9919090405825	0.992485			
smc4-aid_minus_auxin			Fig. EV3d			40.2082234616013	1.131408			
smc4-aid_minus_auxin			Fig. EV3d			34.6037298515715	0.946746			
smc4-aid_minus_auxin			Fig. EV3d			30.3043171723344	0.805085			
smc4-aid_minus_auxin			Fig. EV3d			37.3592165898618	1.037536			
smc4-aid_minus_auxin			Fig. EV3d			30.5055636579701	0.811715			
smc4-aid_minus_auxin			Fig. EV3d			30.8491791813899	0.823037			
smc4-aid_minus_auxin			Fig. EV3d			30.8194971327746	0.822059			
