image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-01-46-47.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.635803285933804	0.658246	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-50.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.587532090897508	0.785142	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-03-51.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.592328729858539	0.772532	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-36.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.537406543265337	0.916912	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-37.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.618590723713855	0.703494	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-38.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.588403066392851	0.782852	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.613442236322349	0.717029	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.55986933286701	0.857862	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-07-41-43.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.587263011258179	0.785849	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-08-44.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.604067809582948	0.741672	Fig2d
220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.620061115828284	0.699629	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.654267947959846	0.609706	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-53.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.545436336110469	0.895804	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-06-54.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.58058231281729	0.803411	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-55.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.647073005046721	0.62862	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-10-56.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.611978435857155	0.720877	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-11-57.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.627212427252134	0.68083	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.628074045653167	0.678565	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.647763637233116	0.626804	Fig2d
220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-13-58.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.60991891979676	0.726291	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-01-59-60.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.649909459782645	0.621163	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-01-59-61.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.598047438684577	0.757499	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.61429026576203	0.7148	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-63.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.584587445940954	0.792883	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-03-64.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.658220992345508	0.599314	Fig2d
220211_5389_2096_c2_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-65-68.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.707099743112357	0.470821	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-73.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.650407206214031	0.619855	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.585731529654518	0.789875	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-74.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.579131691627409	0.807225	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-06-75.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.637909954153799	0.652708	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-06-75.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.672669394099984	0.561332	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-07-76.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.634837103917802	0.660786	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-07-76.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.633223150673257	0.665029	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-09-77-78.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.58489849206203	0.792065	Fig2d
220211_5389_2096_c2_rep2_wapl_dep_on_hemi_g2_zoom4_8-10-80.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.690659625891638	0.514039	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.617638010862857	0.705999	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.622930813425302	0.692085	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.628444092039381	0.677592	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-102.czi #4.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.642192091485692	0.641451	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-03-103.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.615298853263764	0.712148	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-03-103.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.696911987819013	0.497603	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-03-103.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.676827203821786	0.550402	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.521975628736022	0.957477	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.620022823238926	0.69973	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #4.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.619896500776999	0.700062	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-03-105.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.67234026406704	0.562197	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-03-105.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.60779372379544	0.731878	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-106.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.683291477935627	0.533408	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-106.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.62766257015197	0.679646	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-106.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.62993903536081	0.673662	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-05-108.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.696704972614189	0.498147	Fig2d
220405_2096_wapl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-05-108.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.651029734553932	0.618218	Fig2d
220405_2096_wapl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-05-104.czi #5.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig2b(wapl-dtag)	0.604820026035575	0.739695	Fig2d
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-02-04.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.632254567066141	0.667575	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-02-04.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.689478795368894	0.517143	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-02-04.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.644768277278387	0.634679	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-03-05.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.673207786124078	0.559916	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-06-06.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.668345983095987	0.572697	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-08-07.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.667904879309736	0.573857	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-03-08.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.697327057961841	0.496511	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-03-08.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.701869590889268	0.48457	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-03-08.czi #4.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.626523344993363	0.682641	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-04-09-10.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.623409388841985	0.690827	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-04-09-12.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.581411933517794	0.80123	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-04-09-14.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.60660892457319	0.734992	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-05-16.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.614518642949383	0.714199	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.645256707164867	0.633395	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.684610757053835	0.52994	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.632948454980181	0.665751	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #4.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.692452454622217	0.509326	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #5.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.662008727873217	0.589357	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #7.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.665470979560269	0.580255	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-03-21.czi #8.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.618619404601192	0.703419	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-01-17.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.655232596267035	0.60717	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-01-17.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.655633266892984	0.606117	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-01-17.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.621925819135199	0.694727	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-02-18.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.647193164769644	0.628304	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-03-19.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.648640495681812	0.624499	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep4_stain_smc4_cycb1_zoom4_8-04-20.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.66874231804434	0.571655	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-08-07.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.632673213888384	0.666474	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-03-08.czi #3.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.646691467193955	0.629623	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-03-08.czi #5.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.594134758357317	0.767785	Fig EV5c
220404_2108_Wapl_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-04-09-11.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.624260909597741	0.688589	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_5_rep1_scc1_cycb1-02-37.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.554936088821311	0.87083	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-01-34.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.591387324965252	0.775007	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-02-38.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.592251357939349	0.772736	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-04-26-35.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.579488772187412	0.806286	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-05-27.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.640847464910696	0.644986	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-09-28-31.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.674955326384548	0.555322	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_scc1_cycb1-10-33.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.59038901958089	0.777631	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom5_rep1_smc4_cycb1-01-35.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.681514759261118	0.538079	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-02-42.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.523683893362095	0.952987	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-10-37.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.536345320947336	0.919702	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-14-38.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.591322742742905	0.775177	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-15-40.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.507671078059758	0.995081	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-16-41.czi #1.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.61554233116442	0.711508	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_rep1_smc4_cycb1-16-41.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.658821742236108	0.597735	Fig EV5c
5303_2108_ON_G2_ctrl_siRNA_wapl_depleted_hemi_zoom4_8_scc1_cycb1-02-38.czi #2.tif_registered.tif	wapl_dep_g2_one_sister_labelled_fig5c(smc4-aid_wapl-dtag)	0.568737630811908	0.834549	Fig EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #01.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.655018044596973	0.607734	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #02.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.652405612414891	0.614601	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #03.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.660923280703184	0.59221	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #04.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.677779310517949	0.547899	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #05.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.668094956457184	0.573357	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #06.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.695472790908162	0.501386	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #07.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.590294277229618	0.77788	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #08.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.624336301064354	0.68839	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #09.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.631349444629074	0.669954	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep1_stain_smc4_cycb1_zoom4_8-22.czi #10.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.596795379336104	0.76079	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-02-24.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.636239169176972	0.6571	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #1.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.633591909098156	0.664059	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #2.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.622032136173804	0.694448	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #3.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.656665109088601	0.603404	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #4.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.682954962112537	0.534293	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #5.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.628112648293408	0.678463	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #6.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.656641338415725	0.603467	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep2_stain_smc4_cycb1_zoom4_8-23.czi #7.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.655400204455881	0.606729	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-40.czi #1.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.643426168031273	0.638207	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-40.czi #2.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.640692741683484	0.645392	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-40.czi #3.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.636457330198179	0.656526	Fig. EV5c
220404_2108_Wapl_smc4_dep_on_g2_rep3_stain_smc4_cycb1_zoom4_8-40.czi #4.tif_registered.tif	wapl_smc4_dep_g2_one_sister_labelled	0.667426622239106	0.575114	Fig. EV5c
