image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #06.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.798153815635907	0.231457	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #07.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.807372697630064	0.207222	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #08.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.785534844470611	0.26463	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #09.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.824930122932594	0.161067	Fig1d, Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-02-85.czi #10.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.804020883855481	0.216033	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #01.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.830985306912615	0.145149	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #02.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.79542301555136	0.238636	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #03.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.879343257009272	0.018025	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #04.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.78732150473569	0.259933	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #05.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.810563426196783	0.198834	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #06.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.819835940919461	0.174459	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #07.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.776726533079682	0.287785	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #08.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.76828934100726	0.309965	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #09.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.822713876455239	0.166893	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_hemi_zoom5-01-86.czi #10.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.805982313349186	0.210877	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #02.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.827541700332992	0.154202	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #03.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.798958769603542	0.229341	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #04.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.825186960667423	0.160392	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #05.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.798983442374378	0.229276	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #06.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.787086179905715	0.260552	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #07.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.832997882096805	0.139858	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #08.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.794752231562934	0.240399	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #09.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.714623173671754	0.451043	Fig1d, Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_hemi_zoom5-01-87.czi #10.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.81164885462463	0.195981	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.79738546262678	0.233477	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.792450919238977	0.246449	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.722883729634477	0.429328	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #5.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.741976990660848	0.379135	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #6.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.842505512270085	0.114865	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #7.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.807399286195837	0.207152	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep1-01-73.czi #8.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.826089571258567	0.158019	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.819264504236217	0.175961	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.848521038368745	0.099051	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.805564018650107	0.211977	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep2-01-72.czi #5.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.798431254861664	0.230728	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #1.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.821256138510331	0.170725	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #2.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.831713268708222	0.143235	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #3.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.774554644977216	0.293495	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #4.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.764773203900469	0.319208	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #5.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.761078367988342	0.328921	Fig1d, Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_hemi_stlc_rep3-02-71.czi #6.tif_registered.tif	smc4_dep_prometa_one_sister_labelled	0.794261254230479	0.24169	Fig1d, Fig EV3g
5003_WT_20min_hemi_5_meta_rep1_zoom-01-94.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.444484692906227	1.161186	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep1_zoom-01-94.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.46416908315279	1.10944	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep1_zoom-05-95.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.469507254704589	1.095407	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep1_zoom-09-97 #10.tif_registered.tif	wt_prometa_one_sister_labelled	0.43522886820515	1.185518	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep1_zoom-09-97 #11.tif_registered.tif	wt_prometa_one_sister_labelled	0.466703871069159	1.102776	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep2_zoom-01-99.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.506949121847946	0.996979	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep2_zoom-01-99.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.49822250025301	1.01992	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep2_zoom-01-99.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.54180439777094	0.905351	Fig. 1d, Fig EV1g, h
5003_WT_20min_hemi_5_meta_rep2_zoom-01-99.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.510932299954808	0.986508	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.567930059852365	0.836672	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.515708236342738	0.973953	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.554122285459669	0.87297	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.508649649227214	0.992509	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.583432959493523	0.795918	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #8.tif_registered.tif	wt_prometa_one_sister_labelled	0.45532793258755	1.132682	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-03-04.czi #9.tif_registered.tif	wt_prometa_one_sister_labelled	0.535147796368321	0.92285	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-05-05.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.548040471101071	0.888958	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-05-05.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.478329377083009	1.072215	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-05-05.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.564451595732412	0.845816	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-09-06.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.406744720016131	1.260398	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-09-06.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.427673403714019	1.20538	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-09-06.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.43353898473703	1.189961	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-09-06.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.479392973582455	1.069419	Fig. 1d, Fig EV1g, h
211108_5325_WT_12h_release_hemi_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-09-06.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.547397611119226	0.890648	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-38.tif_registered.tif	wt_prometa_one_sister_labelled	0.503873314031915	1.005065	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-39.tif_registered.tif	wt_prometa_one_sister_labelled	0.51409100576981	0.978205	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-40.tif_registered.tif	wt_prometa_one_sister_labelled	0.503295891944025	1.006583	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-41.tif_registered.tif	wt_prometa_one_sister_labelled	0.546423974637258	0.893207	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-42.tif_registered.tif	wt_prometa_one_sister_labelled	0.5279963143632	0.94165	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-07-37-43.tif_registered.tif	wt_prometa_one_sister_labelled	0.579210926668793	0.807016	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-08-45.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.504194687259771	1.00422	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-08-45.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.531024516579798	0.933689	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-08-45.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.491584783035545	1.037369	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_hemi_zoom5-08-45.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.478532316503041	1.071682	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-49.tif_registered.tif	wt_prometa_one_sister_labelled	0.590788463950855	0.776581	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-50.tif_registered.tif	wt_prometa_one_sister_labelled	0.487090650934264	1.049183	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-51.tif_registered.tif	wt_prometa_one_sister_labelled	0.460230123570245	1.119795	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-52.tif_registered.tif	wt_prometa_one_sister_labelled	0.593949573862474	0.768271	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-53.tif_registered.tif	wt_prometa_one_sister_labelled	0.5505931427786	0.882247	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-54.tif_registered.tif	wt_prometa_one_sister_labelled	0.572401300684665	0.824918	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-01-48-55.tif_registered.tif	wt_prometa_one_sister_labelled	0.469209106592332	1.096191	Fig. 1d, Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_hemi_zoom5-02-59.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.45494370648606	1.133692	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-06-75.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.527946605397753	0.941781	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-06-75.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.496754198138939	1.02378	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-06-75.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.537867387696496	0.915701	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-06-75.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.491853501514698	1.036663	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-06-75.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.624885646728617	0.686946	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-09-76.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.575812260968194	0.815951	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-09-76.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.513551977184192	0.979622	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_hemi_zoom5-09-76.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.528270300111901	0.94093	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.52464506886256	0.95046	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.486846155792231	1.049826	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.514318989798588	0.977605	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.5961057373994	0.762603	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.549437704422731	0.885285	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-03-77.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.615398623036034	0.711886	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-04-78.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.496713613082372	1.023886	Fig. 1d, Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_hemi_zoom5-04-78.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.560301701018752	0.856725	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-01-147.tif_registered.tif	wt_prometa_one_sister_labelled	0.465282216539087	1.106514	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-02-148.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.468265805818993	1.09867	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-02-148.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.468473842625057	1.098123	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-02-148.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.582010793297022	0.799656	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-02-148.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.523646304699141	0.953085	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep2_hemi_stain_smc4_cycb1_zoom4_8-02-148.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.460037517980018	1.120301	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep4_hemi_stain_smc4_cycb1_zoom4_8-02-150.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.584280285494506	0.79369	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep4_hemi_stain_smc4_cycb1_zoom4_8-02-150.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.54870186239653	0.887219	Fig. 1d, Fig EV1g, h
220405_wt_prometa_rep4_hemi_stain_smc4_cycb1_zoom4_8-02-150.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.442832455736437	1.16553	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep1_stlc-05-16-18.tif_registered.tif	wt_prometa_one_sister_labelled	0.50009702608537	1.014992	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep1_stlc-05-16-19.tif_registered.tif	wt_prometa_one_sister_labelled	0.48411217058117	1.057013	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep1_stlc-05-16-20.tif_registered.tif	wt_prometa_one_sister_labelled	0.577551874414551	0.811378	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep1_stlc-05-16-22.tif_registered.tif	wt_prometa_one_sister_labelled	0.474844183286219	1.081377	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep2_stlc-01-09-10.tif_registered.tif	wt_prometa_one_sister_labelled	0.454530969292517	1.134777	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep2_stlc-01-09-14.tif_registered.tif	wt_prometa_one_sister_labelled	0.436949261658041	1.180996	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep2_stlc-01-09-15.tif_registered.tif	wt_prometa_one_sister_labelled	0.480597043649744	1.066254	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep3_stlc-06-08.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.480879094231007	1.065512	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep3_stlc-06-08.czi #2.tif_registered.tif	wt_prometa_one_sister_labelled	0.390898395639478	1.302055	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep3_stlc-06-08.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.484587038039683	1.055765	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep3_stlc-06-08.czi #4.tif_registered.tif	wt_prometa_one_sister_labelled	0.379455751038982	1.332135	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep3_stlc-06-08.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.486950525394979	1.049552	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep4_stlc-05-07.czi #1.tif_registered.tif	wt_prometa_one_sister_labelled	0.422837322884626	1.218093	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep4_stlc-05-07.czi #3.tif_registered.tif	wt_prometa_one_sister_labelled	0.462085703942565	1.114917	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep4_stlc-05-07.czi #5.tif_registered.tif	wt_prometa_one_sister_labelled	0.479122678103443	1.07013	Fig. 1d, Fig EV1g, h
220530_5517_WT_hemi_15h_G2_prometa_rep4_stlc-05-07.czi #6.tif_registered.tif	wt_prometa_one_sister_labelled	0.501561508577699	1.011142	Fig. 1d, Fig EV1g, h
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-02-53.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.831572037770824	0.143607	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-02-53.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.818534932151813	0.177879	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-02-53.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.83854505719838	0.125276	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-03-54.tif_registered.tif	wt_g2_two_sister_labelled	0.849961647229152	0.095264	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep1-07-56.tif_registered.tif	wt_g2_two_sister_labelled	0.882655554387213	0.009318	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-02-38.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.859896126844997	0.069148	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-04-39-40.tif_registered.tif	wt_g2_two_sister_labelled	0.816098630267415	0.184283	Fig EV1i
211110_5325_WT_15h_release_fully_zoom4_8_stain_scc1_cycb1_g2_rep2-07-47-48.tif_registered.tif	wt_g2_two_sister_labelled	0.860476841727907	0.067621	Fig EV1i
220126_5388_wt_c1_rep1_fully_G2_15h_release_zoom4_8-01-88-90.tif_registered.tif	wt_g2_two_sister_labelled	0.867494551257048	0.049173	Fig EV1i
220126_5388_wt_c1_rep1_fully_G2_15h_release_zoom4_8-01-88-94.tif_registered.tif	wt_g2_two_sister_labelled	0.864506896963212	0.057027	Fig EV1i
220126_5388_wt_c1_rep1_fully_G2_15h_release_zoom4_8-05-98.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.87394656269279	0.032212	Fig EV1i
220126_5388_wt_c1_rep2_fully_G2_15h_release_zoom4_8-03-81.tif_registered.tif	wt_g2_two_sister_labelled	0.883593175680337	0.006853	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-02-79.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.834748425580028	0.135257	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-02-79.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.885212769799721	0.002595	Fig EV1i
